gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000121691	CAT	-1.62946172900035	-0.0244750270713965	0.103215310289919	0.285390742616664	5.78185892822053e-36	8	9
ENSG00000177103	DSCAML1	1.6293702089014	0.0345630773375342	0.10323467145107	0.129883322268299	7.86357345743617e-16	25	36
ENSG00000163319	MRPS18C	1.62900703787508	0.120389216479084	0.103311529080454	0.0151997293421171	0.00751679033775304	6	8
ENSG00000105245	NUMBL	-1.6283012777231	-0.129740108502852	0.103461018699183	0.0309099997702702	0.000129632613933027	6	14
ENSG00000275005	AL354950.1	-1.62785597734052	-0.0411282558939843	0.103555427823442	0.0933906297457448	1.35190878219281e-11	9	16
ENSG00000204934	ATP6V0E2-AS1	1.62774149445099	0.0277873090094672	0.103579710656966	0.181831053336278	3.81928564151148e-22	3	4
ENSG00000120693	SMAD9	1.62763081955266	0.202606061688843	0.10360319008407	0.0681381521033496	9.59580823472694e-09	6	18
ENSG00000135218	CD36	-1.62761310013444	-0.104969433573122	0.103606949611019	0.0125692191570417	0.0151347604413625	14	28
ENSG00000182372	CLN8	-1.62761120292258	-0.0422120109629201	0.103607352148671	0.0967269648474659	5.62039369897363e-12	7	28
ENSG00000163364	LINC01116	1.62697643905003	0.0462222661567257	0.103742101872542	0.0625278065155937	4.05859972473937e-08	8	9
ENSG00000108384	RAD51C	-1.62687402369354	-0.0211303609566599	0.103763855977229	0.137252687578105	1.05068985061886e-16	4	5
ENSG00000263272	AC004148.1	-1.62682686456057	-0.041386151678466	0.103773874294599	0.0946613946384147	9.68041881474029e-12	6	11
ENSG00000160209	PDXK	-1.62626262626263	-2.50003378820122	0.103893798682231	0.017575614379226	0.00402622642484896	1	8
ENSG00000133641	C12orf29	-1.62583516893658	-0.266355489177326	0.103984724648004	0.0187575579905781	0.00295745795030838	7	11
ENSG00000127947	PTPN12	1.62559485922556	0.0264055993790646	0.104035869536297	0.269392216644916	1.04631669614432e-33	18	35
ENSG00000257595	LINC02356	-1.62462132322433	-0.0488799887043264	0.104243270794731	0.0571156682962399	1.62396834859437e-07	6	7
ENSG00000174306	ZHX3	1.62461141361995	0.123616748015186	0.104245383615475	0.0194429937681142	0.00247428370917817	11	18
ENSG00000166839	ANKDD1A	-1.62454805914844	-0.050087229537862	0.104258892187872	0.0443085374515128	4.26488882739703e-06	7	11
ENSG00000232196	MTRNR2L4	1.62391839594766	0.362549429285146	0.104393225882147	0.013	0.0135999569991956	4	9
ENSG00000006118	TMEM132A	1.62379581367687	0.215246913422495	0.104419393824906	0.016	0.00633970989414891	9	9
ENSG00000277715	AC079174.2	1.62341613125459	0.858119732164998	0.104500478635618	0.0446752325486069	3.88456662038594e-06	2	8
ENSG00000269609	RPARP-AS1	-1.62265150699309	-0.0705094273907744	0.104663923195554	0.160869869576261	1.49023102626629e-19	9	15
ENSG00000184983	NDUFA6	1.62232132176972	0.0131836784195043	0.104734565653587	0.399028281706535	1.34146918058602e-53	16	39
ENSG00000143970	ASXL2	-1.6222872451658	-0.186672314605282	0.104741858428353	0.0113629564058352	0.020947267457831	4	9
ENSG00000143622	RIT1	-1.62211720562068	-0.031664601105336	0.104778254820309	0.120471917778295	1.00553439691944e-14	9	12
ENSG00000196419	XRCC6	-1.62168038614296	-0.170117802597335	0.104871800589217	0.0172994403960256	0.00432795442344244	3	6
ENSG00000178917	ZNF852	-1.6209198939358	-0.0870274558621539	0.105034819706718	0.0505088801669663	8.78115592625055e-07	7	9
ENSG00000135736	CCDC102A	-1.62084017794351	-0.0306885650809488	0.10505191926829	0.12105382128864	8.5954872519106e-15	16	31
ENSG00000179922	ZNF784	1.62048016217213	0.519990651240856	0.105129172349609	0.0103760855414951	0.0273950674327695	2	5
ENSG00000136877	FPGS	-1.62025316455696	-0.518248212509888	0.105177905236639	0.0431060034539571	5.79324557780487e-06	1	5
ENSG00000167703	SLC43A2	1.62025316455696	58.4903501818089	0.105177905236639	0.017	0.00419047746736916	1	11
ENSG00000180245	RRH	-1.62006423871385	-0.0432469119028617	0.105218478370261	0.0522611585925462	5.61495055739856e-07	7	11
ENSG00000116539	ASH1L	1.61987192753042	0.306334463265999	0.105259791285211	0.0707954573734978	4.83766036337624e-09	3	4
ENSG00000135253	KCP	-1.61969019881735	-0.0939180990611126	0.105298842668172	0.303746122817963	1.28806321906133e-38	14	39
ENSG00000162704	ARPC5	-1.61967277769023	-0.24974762166323	0.105302586869227	0.174800973933153	2.87057024842507e-21	4	7
ENSG00000115310	RTN4	-1.61954212996163	-0.0431061077308589	0.105330669439327	0.0824673648375978	2.3511350689778e-10	18	22
ENSG00000072110	ACTN1	1.61922022609229	0.200300363726327	0.105399887644808	0.0105414923289826	0.0261856706022181	10	15
ENSG00000154274	C4orf19	1.61914679371431	0.322609228761529	0.105415682685076	0.0216462344104277	0.00139765354441954	6	8
ENSG00000205106	LINC02716	1.61901871820575	0.0306059548280608	0.105443235760602	0.119361488007634	1.35609690680829e-14	13	15
ENSG00000064393	HIPK2	-1.61858478705505	-0.0804885877357797	0.105536630496751	0.0227523936707729	0.0010503543596999	7	28
ENSG00000272056	AC013472.3	1.61846761469816	0.0542911921335058	0.105561860681958	0.0642893695645572	2.58206237615014e-08	13	18
ENSG00000010539	ZNF200	1.61844779726017	0.209774202360389	0.105566128352899	0.151	2.8442183667999e-18	7	17
ENSG00000233967	AL359715.1	-1.61843386174371	-0.0276736818146171	0.105569129438259	0.0823285058382234	2.43765559100336e-10	15	24
ENSG00000271086	NAMA	1.61832080083515	0.142442840379454	0.105593480190511	0.0156299629697606	0.00671009994017448	6	11
ENSG00000248265	AC023794.1	-1.61791285877716	-0.0175589234089591	0.105681378693237	0.329251456547591	2.03290779252079e-42	12	17
ENSG00000136381	IREB2	-1.61703674274846	-0.302228904670261	0.105870349939728	0.02	0.00203950891750724	4	5
ENSG00000164919	COX6C	1.61652010062597	0.112804938841552	0.105981911087171	0.042	7.59709035265774e-06	13	14
ENSG00000144331	ZNF385B	1.61634616160351	0.108396020628517	0.106019491591269	0.0194572297920555	0.0024651432522795	3	4
ENSG00000233885	YEATS2-AS1	-1.61604446468301	-0.107533623677548	0.106084699968596	0.126184749144506	2.1470128420453e-15	5	7
ENSG00000165417	GTF2A1	1.6156264672801	0.157691745956158	0.106175097933217	0.0140100713554718	0.0103019403979798	3	4
ENSG00000166510	CCDC68	1.61516714822771	0.0478537217561081	0.106274502724059	0.0929999873310109	1.49797701222481e-11	6	11
ENSG00000182307	C8orf33	1.61485562036488	0.36138423655063	0.106341964863925	0.09	3.87613095607679e-11	2	14
ENSG00000265681	RPL17	-1.61463656395052	-0.177768747211486	0.106389422406744	0.0145220487343559	0.00899298166350546	5	6
ENSG00000177051	FBXO46	1.61458283974868	0.24985440391034	0.106401064066107	0.0231649169652968	0.000944360637041909	2	7
ENSG00000162390	ACOT11	1.61430602699503	0.362308245862358	0.106461063464552	0.0594294978783922	8.98128491812101e-08	5	16
ENSG00000228288	PCAT6	1.61359849503128	0.0499051314738679	0.106614543506296	0.0405927012964625	1.09870130373578e-05	14	21
ENSG00000181894	ZNF329	1.61294646616032	0.0598650964732723	0.106756138874312	0.0893742632693888	3.87562766628685e-11	11	23
ENSG00000157064	NMNAT2	-1.6127007207667	-0.0688069750985519	0.106809543891386	0.0587097181950906	1.07992371822868e-07	8	14
ENSG00000001084	GCLC	-1.61266943901185	-0.0809065898882977	0.106816343513775	0.050392401960735	9.04600133865174e-07	14	26
ENSG00000122203	KIAA1191	1.61231628891063	0.161833723510297	0.106893130503407	0.0201172546277097	0.00207678166510887	5	14
ENSG00000168672	LRATD2	1.61184609044222	0.0605356410361041	0.106995435719495	0.0250073736443058	0.000587769282694061	8	11
ENSG00000166206	GABRB3	-1.61180493407077	-0.0240195615140673	0.107004394164438	0.258994938871743	2.89092861373448e-32	12	26
ENSG00000042493	CAPG	-1.61043851846338	-0.0266182819889532	0.1073021573253	0.118858895069926	1.55251157500244e-14	14	23
ENSG00000153015	CWC27	-1.61027338662629	-0.238730625477308	0.107338186523461	0.0154315938079055	0.00707048300854352	8	11
ENSG00000104691	UBXN8	1.61019082649023	0.0573303211092811	0.107356203453599	0.0781241630653411	7.2669860084594e-10	6	9
ENSG00000197816	CCDC180	1.60977374241364	0.0430624488818328	0.10744725948118	0.0579303282695698	1.31838808115769e-07	12	18
ENSG00000165983	PTER	-1.60942127620177	-0.027906130768421	0.107524256087676	0.17466100162291	2.98770463679034e-21	16	23
ENSG00000249931	GOLGA8K	1.60921700076026	0.189146950812399	0.107568900265013	0.0998528330548425	2.46373447159858e-12	3	7
ENSG00000225964	NRIR	-1.60840372649722	-0.111911363352407	0.107746786051899	0.252395699553541	2.32097412268019e-31	8	26
ENSG00000148843	PDCD11	1.60833413452296	0.0560153970853124	0.107762018571466	0.0595611754448156	8.68340005171359e-08	5	6
ENSG00000226742	HSBP1L1	-1.6082033241155	-0.0515451053248342	0.107790655397102	0.0865433435017917	8.12434750289277e-11	2	6
ENSG00000124299	PEPD	1.60812622869501	0.0221544291452535	0.107807535837108	0.21426961219528	2.78362455502116e-26	18	30
ENSG00000120063	GNA13	-1.60774957598844	-0.112666914534067	0.107890035983514	0.0173512580359394	0.00426964433132075	3	9
ENSG00000181847	TIGIT	1.60763743618285	0.163966136441711	0.107914608185428	0.0592043213601605	9.51450389364804e-08	4	7
ENSG00000182732	RGS6	1.60751937471923	1.45053832396478	0.107940482735176	0.025	0.000646199399385245	10	12
ENSG00000108852	MPP2	-1.60742882946301	-0.0489824034612951	0.107960330113974	0.0892854769262304	3.9667547300496e-11	5	10
ENSG00000242114	MTFP1	-1.60728515930357	-0.0691717505837373	0.107991828317328	0.0129751392559611	0.013575496799161	9	9
ENSG00000237166	LINC01792	1.60724961929248	0.085388280103194	0.107999621221139	0.0276991525255382	0.000294661303401099	8	13
ENSG00000259673	IQCH-AS1	-1.60668637340286	-0.0276730733911865	0.108123184311569	0.186776149907264	9.15178352500018e-23	6	6
ENSG00000102452	NALCN	-1.60640565217732	-0.0677299090427141	0.108184809808979	0.0729616943470706	2.76533892414295e-09	6	8
ENSG00000270020	AC009108.3	1.60596646313982	0.0215426651490779	0.108281278813867	0.376559946448635	7.28072741909638e-50	22	41
ENSG00000129455	KLK8	-1.60595146448657	-0.0669623939357538	0.108284574508515	0.0888997038398756	4.38814972740985e-11	2	2
ENSG00000130427	EPO	1.60582954191478	0.240043305730503	0.108311367830585	0.0160782640081516	0.00596290940459032	2	2
ENSG00000111752	PHC1	1.60578614998723	0.0393583864053127	0.108320904770315	0.129185257620536	9.50774376470776e-16	11	22
ENSG00000256162	SMLR1	-1.60566803630859	-0.149388480737027	0.108346867873932	0.0112780137872373	0.0214347419376961	6	9
ENSG00000158023	WDR66	-1.60565763635152	-0.0333807697434006	0.108349154171561	0.102953202250099	1.08474961349396e-12	8	12
ENSG00000237101	AC092809.4	1.60556327488452	0.0467066854660802	0.108369900078713	0.033018063444046	7.56901070658917e-05	26	50
ENSG00000274750	HIST1H3E	1.60540938378235	0.0214906880307907	0.108403740659442	0.283267847029261	1.16003578326062e-35	20	28
ENSG00000260645	AL359715.2	-1.60517018993922	-0.0499308949843105	0.108456355871657	0.0383942223482578	1.92319531715441e-05	7	12
ENSG00000100519	PSMC6	-1.60507536466942	-0.236875986879228	0.108477220076749	0.0258613710374665	0.00047201232166458	4	10
ENSG00000198873	GRK5	1.60449247599899	0.198020129223587	0.108605541618956	0.0108408774396553	0.0241352138857249	7	14
ENSG00000150048	CLEC1A	1.60448693675172	0.082960635992618	0.10860676164677	0.0315560063529254	0.000109919358532915	3	5
ENSG00000110076	NRXN2	-1.60398894540433	-0.0668182071378546	0.108716489328965	0.0754534635140865	1.45174244103677e-09	3	8
ENSG00000112308	C6orf62	-1.60393183520297	-0.0192962139213544	0.108729078625092	0.260733097910818	1.6651705654431e-32	16	20
ENSG00000177646	ACAD9	1.60344299475425	0.0197136198648531	0.108836885146926	0.290841793537333	9.58325153199689e-37	17	27
ENSG00000196460	RFX8	-1.60332811213723	-0.0209883158566149	0.108862233073055	0.34248455234025	1.90112384370505e-44	15	23
ENSG00000258793	AL355102.4	1.60324142067747	0.242128691155692	0.108881363938113	0.0188780025750428	0.00286611904068303	4	15
ENSG00000205937	RNPS1	1.60289866929601	0.0968487614345087	0.108957027539631	0.0511720164869199	7.41431075045512e-07	3	12
ENSG00000171148	TADA3	-1.60205892885143	-0.0749455829542548	0.109142579024912	0.0280983113286524	0.000266032237148794	7	10
ENSG00000160307	S100B	-1.60180614140288	-0.0174795886831422	0.109198484579363	0.383312270959925	5.67602935981707e-51	9	16
ENSG00000087365	SF3B2	1.60171494629749	0.025428362441147	0.109218658514968	0.0814164187298278	3.09042985059348e-10	5	5
ENSG00000106400	ZNHIT1	1.60135412048855	0.074930701776936	0.109298508328801	0.0878325454794696	5.80092435721142e-11	10	14
ENSG00000250571	GLI4	-1.60111575260462	-0.493056774943825	0.109351283835833	0.0433849330352896	5.39598607369512e-06	2	15
ENSG00000173915	ATP5MD	1.60091576052877	0.065384939782395	0.109395578342599	0.046429977444904	2.48421561885788e-06	8	9
ENSG00000089091	DZANK1	-1.60081893428278	-0.0562777230141006	0.109417028642135	0.056	2.12505025130913e-07	48	77
ENSG00000168143	FAM83B	-1.60054833078168	-0.0852989393000142	0.109476994133949	0.0412485096393028	9.29722550603453e-06	16	16
ENSG00000213762	ZNF134	-1.60046537661667	-0.102303869931812	0.109495381904137	0.0124104132252999	0.0157937503297398	13	20
ENSG00000175203	DCTN2	-1.6	-0.231712531885244	0.109598583399116	0.0243056183963049	0.000703993926980476	1	1
ENSG00000158552	ZFAND2B	1.59945484504178	0.202278477940416	0.109719574238448	0.013	0.0128425836757738	3	4
ENSG00000122035	RASL11A	-1.59943124238553	-0.0451259167560268	0.109724814958384	0.0329348331640296	7.73143017789157e-05	5	9
ENSG00000088543	C3orf18	1.5991959840669	0.0772470693376762	0.109777062392033	0.0327569403040248	8.0903834516136e-05	8	18
ENSG00000153294	ADGRF4	1.59912130745215	0.102462603559338	0.10979365108718	0.0105706962162212	0.0259779520889158	13	16
ENSG00000273771	AC024337.2	1.59870744303732	0.0603753577257889	0.109885623023319	0.115002199859746	4.37362483512971e-14	17	30
ENSG00000144369	FAM171B	1.59861628823265	0.0551418364065353	0.109905888281071	0.0575660488041506	1.44720739397513e-07	6	9
ENSG00000175003	SLC22A1	1.59812008137459	0.0389862496347466	0.110016255275819	0.165027076212248	4.61540199727153e-20	8	10
ENSG00000197599	CCDC154	1.59782585950653	0.0302882648365671	0.110081737844605	0.2988674865043	6.62962268032452e-38	9	22
ENSG00000189337	KAZN	-1.59774452587037	-0.216375321097711	0.110099845042748	0.0192402105830287	0.0026082671944717	6	9
ENSG00000198093	ZNF649	-1.59766431514404	-0.0278912125930936	0.110117704553665	0.125824742860959	2.36704326027958e-15	20	32
ENSG00000198740	ZNF652	-1.59716028998309	-0.0694987722923806	0.110229981866775	0.036740827531611	2.9303774111976e-05	9	13
ENSG00000127249	ATP13A4	-1.59647249479951	-0.0449695114200208	0.110383341924895	0.0442973169454579	4.27709534754104e-06	5	11
ENSG00000132604	TERF2	1.59637599095137	0.0801975689421391	0.110404873196057	0.02224541862538	0.00119718645861256	3	5
ENSG00000104671	DCTN6	1.59632743868511	0.141957891251553	0.110415707096211	0.0167304795388635	0.00502391073587295	5	13
ENSG00000184371	CSF1	1.59572847417129	0.061967303638909	0.110549428479428	0.0220305348656686	0.00126550919837258	5	9
ENSG00000260398	AC068700.1	-1.59569098478147	-0.0738886005521836	0.110557802397064	0.0180678871337041	0.00354023627667583	7	7
ENSG00000137992	DBT	-1.59546515927012	-0.0920550966326565	0.110608255113328	0.0105595389181829	0.0260571084999801	3	3
ENSG00000152894	PTPRK	-1.5947691113536	-0.135193795164417	0.110763876779436	0.0115695785349344	0.0198086262469469	11	26
ENSG00000223991	AC104809.1	1.59398496240602	0.727931709875453	0.110939403029629	0.0767897754319801	1.0270462247601e-09	1	8
ENSG00000129214	SHBG	-1.59368997374659	-0.186334375628018	0.111005490992708	0.046546876812308	2.41130690356288e-06	2	5
ENSG00000156502	SUPV3L1	-1.59367639881659	-0.0803094315589771	0.111008533008264	0.0469661669973217	2.16694746355509e-06	6	8
ENSG00000160282	FTCD	1.59281665987049	0.0347332220566712	0.111201326617637	0.130278824264562	7.06115447577694e-16	9	31
ENSG00000242689	CNTF	1.59279056022388	0.0349332365379261	0.111207183507671	0.0858921001926082	9.63003209499611e-11	6	7
ENSG00000169554	ZEB2	-1.59247109840107	-0.124584971349493	0.111278892055057	0.0255783773025552	0.00050758112861663	7	10
ENSG00000163959	SLC51A	-1.59228819677718	-0.0345549594608945	0.111319963808143	0.062153914947499	4.46722111519898e-08	7	17
ENSG00000151834	GABRA2	-1.59221106894734	-0.0448538717077931	0.111337286951507	0.0479498436439311	1.68640896728614e-06	7	17
ENSG00000133943	DGLUCY	-1.59220070886427	-0.231038154983153	0.111339614019507	0.040264783952845	1.19438495408678e-05	7	24
ENSG00000183161	FANCF	1.59208118653726	0.037063178667477	0.111366463740793	0.0578908851133577	1.33176472025753e-07	5	5
ENSG00000104219	ZDHHC2	1.59195456859385	0.0616767299973989	0.111394913008478	0.23088678452585	1.82409135636984e-28	13	19
ENSG00000134460	IL2RA	-1.59192244847311	-0.0447465303873255	0.111402130858938	0.0728907259216282	2.8165119178973e-09	11	18
ENSG00000168890	TMEM150A	1.59183673469388	0.135830023560877	0.111421393777464	0.0328233653790774	7.95443742334266e-05	1	2
ENSG00000164114	MAP9	1.59173759756484	0.0709151925449258	0.111443676675731	0.067	1.2235484854423e-08	7	8
ENSG00000273729	AC007686.3	-1.59096327323576	-0.0849035434525338	0.111617841374671	0.045	3.49558551937286e-06	6	6
ENSG00000144401	METTL21A	1.59081581045083	0.0607006869749268	0.111651033734372	0.071878839104437	3.65770931942706e-09	3	3
ENSG00000083097	DOP1A	1.5907411385288	0.0172158875972591	0.111667844587801	0.302558898698451	1.92107838078174e-38	8	12
ENSG00000174233	ADCY6	1.58970515806204	0.378906260664325	0.111901280471922	0.020560522027695	0.00185124092520402	3	7
ENSG00000136315	AL355922.1	1.58879242623112	0.0543458693818865	0.112107263742173	0.0453939519114077	3.23465531543818e-06	3	5
ENSG00000133636	NTS	-1.58823529411765	-0.93632397667889	0.112233142968296	0.0128569162460629	0.0140118332959198	1	2
ENSG00000172530	BANP	-1.58823529411765	-0.307424238727734	0.112233142968296	0.0308756322342722	0.000130775501726892	1	16
ENSG00000275910	AC138932.5	-1.58778625954198	-0.249407288470043	0.112334679579725	0.0555290008323615	2.43669740754714e-07	1	4
ENSG00000125149	C16orf70	1.58776814632866	0.172139270823161	0.112338776895679	0.0103675956132017	0.027458682877175	4	5
ENSG00000123472	ATPAF1	1.58709867612823	0.142637713656996	0.112490297696119	0.0162394972674986	0.00571535259172891	6	14
ENSG00000231964	AL731567.1	-1.58590498245607	-0.0441140190727418	0.112760865415348	0.0346361261737097	5.01014154048309e-05	8	10
ENSG00000058404	CAMK2B	1.58577252747723	0.241635487206435	0.11279091981843	0.0142503448305089	0.00966500647980477	2	5
ENSG00000141338	ABCA8	1.58563304638938	0.0571706179612017	0.11282257528982	0.0461469193519742	2.67000962563317e-06	9	15
ENSG00000204386	NEU1	-1.58536585365854	-0.602219797435782	0.112883234691289	0.0210750605401395	0.00162022846896801	1	25
ENSG00000272440	AC080013.6	1.58536585365854	0.191076008588061	0.112883234691289	0.05074125014666	8.27570834554381e-07	1	1
ENSG00000157869	RAB28	-1.58478687706021	-0.191572627939778	0.113014764983726	0.0224479530024741	0.00113619586208848	5	19
ENSG00000137154	RPS6	-1.58471254208599	-0.0498853415364641	0.113031660941089	0.0969510505805025	5.29814586838749e-12	12	20
ENSG00000140025	EFCAB11	1.58469653634489	0.0710913096236536	0.113035299224155	0.0773202271424775	8.95129838347129e-10	9	14
ENSG00000229178	AC233280.1	1.58441558441558	0.421656620317842	0.113099177752336	0.158757412189714	2.69785237758332e-19	1	49
ENSG00000136240	KDELR2	-1.58429063219972	-0.062394493102052	0.113127596602227	0.0641316719723882	2.6887979666837e-08	4	14
ENSG00000176136	MC5R	1.58394160583942	0.401334746102957	0.113207008179417	0.0189575911597541	0.00280733430621387	1	3
ENSG00000111962	UST	-1.58384569301193	-0.123979737272424	0.113228838259378	0.157	4.59989080852115e-19	90	136
ENSG00000111348	ARHGDIB	1.58378313465577	0.0774509140076415	0.113243078537241	0.0296501814509814	0.000178862195319341	3	4
ENSG00000134222	PSRC1	1.58355322125937	0.0451511992801037	0.11329542628441	0.168932951655236	1.52675849756021e-20	9	14
ENSG00000101752	MIB1	-1.58321702773915	-0.0431124685371873	0.113372006700192	0.0935324227816048	1.3024776872418e-11	5	14
ENSG00000100568	VTI1B	1.58289082046969	0.102067910690132	0.113446351354101	0.025	0.000598331183386422	8	9
ENSG00000087263	OGFOD1	-1.58287497802441	-0.0565747939669604	0.113449962922939	0.0244443226974867	0.000679318796078363	9	11
ENSG00000158669	GPAT4	1.58281925661766	0.15410348697678	0.113462666333995	0.036	3.3405648864079e-05	8	11
ENSG00000225791	TRAM2-AS1	1.58258851433947	0.30951937701881	0.113515283071099	0.0770849640928224	9.51411923535767e-10	2	6
ENSG00000067836	ROGDI	-1.58252427184466	-0.258205277538409	0.11352993586729	0.129359298908042	9.06827598157968e-16	1	6
ENSG00000127423	AUNIP	1.58086533816506	3.29768341952633	0.113908831163923	0.0278372105344098	0.000284425253967816	2	4
ENSG00000134470	IL15RA	1.5804508504616	0.0474206384805309	0.114003654160588	0.117	2.99719203011548e-14	2	2
ENSG00000175224	ATG13	-1.58040133717069	-0.0521630097643236	0.114014985547355	0.0624024617408219	4.1912532897727e-08	5	10
ENSG00000187753	C9orf153	-1.58039954596127	-0.136979926260501	0.114015395492021	0.0323186940410612	9.04756098365073e-05	3	3
ENSG00000141384	TAF4B	-1.58031997040381	-0.0596827742143338	0.114033608701818	0.0219634404389719	0.0012876371489614	7	10
ENSG00000185947	ZNF267	1.58015693794476	0.719471551409635	0.114070930635165	0.017589353328061	0.00401178559184091	2	3
ENSG00000058091	CDK14	1.57941395912697	0.0513974417001547	0.114241137608265	0.0395438492130607	1.43507479950491e-05	10	13
ENSG00000154174	TOMM70	-1.57934695838461	-0.0347861452911555	0.114256496445596	0.126177288280482	2.15135915482166e-15	7	8
ENSG00000196872	KIAA1211L	1.57894736842105	0.21781942188062	0.114348129742201	0.0153198681912927	0.00728206916341733	1	5
ENSG00000214595	EML6	-1.57875711227756	-0.0919656616117938	0.114391779281993	0.193491281421001	1.29764996459447e-23	6	12
ENSG00000141404	GNAL	1.57868885800576	0.0230882614226833	0.114407441722758	0.264705617542397	4.69714079685166e-33	12	37
ENSG00000152760	TCTEX1D1	1.57854744726269	0.0238799494374709	0.114439896892343	0.133371923695889	3.03838434652562e-16	11	11
ENSG00000116198	CEP104	-1.57821501684852	-0.0160314242109008	0.114516221511959	0.315615825984861	2.28047132147594e-40	15	55
ENSG00000243156	MICAL3	-1.57813119476577	-0.0935006299506539	0.114535473030867	0.0385622036412317	1.84265371840014e-05	4	13
ENSG00000166170	BAG5	1.57800213994536	0.0889410168619202	0.114565118186397	0.0186754325753564	0.0030214212482567	5	10
ENSG00000172269	DPAGT1	1.577646099942	0.441239918510289	0.114646935368526	0.0149107610230601	0.00811343400779751	6	9
ENSG00000100991	TRPC4AP	-1.57720069000078	-0.0276684672733324	0.114749354287432	0.0690518547799981	7.58345190264145e-09	26	35
ENSG00000128294	TPST2	1.57628884298798	0.150225336359034	0.11495925169929	0.0278713429437795	0.000281950101660088	4	5
ENSG00000162881	OXER1	-1.57591205556216	-0.074477237630769	0.115046072263998	0.063	3.81814381462866e-08	87	110
ENSG00000185774	KCNIP4	-1.57567150159144	-0.0960160567206929	0.115101528449638	0.0194830929124959	0.00244862468670992	2	2
ENSG00000118473	SGIP1	1.57477582765779	0.0349185906180669	0.115308197832774	0.111339578456327	1.16530935200823e-13	14	17
ENSG00000113946	CLDN16	1.57476918670568	0.0279434711433648	0.115309731266927	0.127541781700471	1.48585483859095e-15	10	15
ENSG00000165138	ANKS6	1.57428303693853	0.0529226460577226	0.115422029616248	0.0781422420127192	7.23298889380673e-10	8	9
ENSG00000274758	AC006435.3	1.57382783551203	0.103047173085921	0.115527256984249	0.0262801546603733	0.000423919222568111	10	76
ENSG00000276075	AC027682.6	1.57372782776503	0.109321548551048	0.115550385538506	0.0378690241957194	2.19844635183046e-05	6	9
ENSG00000257354	AC048341.1	-1.57360467068786	-0.0372333405922411	0.115578872785328	0.102790130751479	1.13264435474507e-12	5	5
ENSG00000188573	FBLL1	1.57343210100198	0.0136500392143078	0.115618798864546	0.481927567264336	1.08329395092941e-68	15	24
ENSG00000168610	STAT3	-1.57317073170732	-0.394838135078811	0.115679290452153	0.0181968200665145	0.00342306935449808	1	4
ENSG00000197937	ZNF347	1.57317073170732	5.05520992663316	0.115679290452153	0.197940313663188	3.52670317328999e-24	1	6
ENSG00000255455	AP003486.1	-1.57308270283159	-0.0404985660723951	0.115699669548923	0.120042734082462	1.12880327724724e-14	4	7
ENSG00000241985	WWTR1-IT1	1.57296868578314	0.154668582473749	0.115726069224352	0.0138417692730103	0.0107734834112172	4	6
ENSG00000064205	CCN5	1.57290249973014	0.298330380534417	0.115741396212705	0.0387367385790543	1.76254240242343e-05	5	18
ENSG00000073605	GSDMB	1.57238221480213	0.0932776340869957	0.115861936408459	0.0303912684090005	0.000148000386813343	7	13
ENSG00000135824	RGS8	-1.57194369160938	-0.530532215854942	0.115963610567931	0.0289557571673711	0.000213619242669433	2	6
ENSG00000131374	TBC1D5	1.57171490434313	0.124424639389022	0.116016684059321	0.0184005708505425	0.00324586202373332	13	20
ENSG00000172061	LRRC15	-1.57168143151129	-0.11096402728125	0.116024450602731	0.05	9.94083789747434e-07	5	11
ENSG00000223496	EXOSC6	-1.57122006738277	-0.0125798603762764	0.116131540380717	0.625809651909352	9.66927119808457e-102	10	14
ENSG00000177191	B3GNT8	1.57105587666708	0.190626611065384	0.116169670329788	0.0346502672648592	4.99211393639193e-05	3	9
ENSG00000242474	AC093627.5	-1.57067652503879	-0.113788005744109	0.116257804639683	0.0393941925913181	1.49082226050949e-05	4	21
ENSG00000176974	SHMT1	-1.57048582208459	-0.017167603846784	0.116302130268662	0.0978456246139378	4.18507647509926e-12	12	30
ENSG00000198130	HIBCH	-1.57040078119694	-0.0230877473337977	0.116321900843993	0.271971673097517	4.56000792051937e-34	18	26
ENSG00000260778	AC009065.4	-1.57025698745428	-0.531683264286246	0.116355336476617	0.0594161214900323	9.01211015362775e-08	2	8
ENSG00000256628	ZBTB11-AS1	-1.56921760536355	-0.0450920623280555	0.116597243341306	0.142760748927216	2.31035907292787e-17	7	15
ENSG00000250120	PCDHA10	1.56908674933092	0.0253688093782986	0.116627726888502	0.195176041875045	7.92970055736176e-24	3	6
ENSG00000138162	TACC2	-1.56854605192182	-0.0425716053836322	0.116753751349163	0.236	4.59528972745863e-29	27	37
ENSG00000105810	CDK6	-1.56853430883121	-0.103610867883937	0.116756489586849	0.0117124352202241	0.0190588301657359	5	12
ENSG00000158747	NBL1	-1.56849801890016	-0.115228905491012	0.116764951941736	0.025	0.000557013387437311	72	120
ENSG00000172296	SPTLC3	1.56824537829789	0.0415941700402822	0.116823877898942	0.0413986433491125	8.94849280956301e-06	17	28
ENSG00000140368	PSTPIP1	1.56818181818182	0.228905289445846	0.116838706352469	0.0110717910878513	0.0226675432068731	1	4
ENSG00000259544	AC021739.4	1.56706352137402	0.125142665511999	0.117099844718635	0.0267626494671139	0.000374578907027903	9	10
