gene	genename	zscore	effect_size	pvalue	pred_perf_R2	pred_perf_pval	n_snps_used	n_snps_in_model
ENSG00000229152	ANKRD10-IT1	2.57750551473483	0.0870619569282578	0.00995162935517202	0.0659425580835691	4.28156970659208e-12	11	31
ENSG00000123892	RAB38	-2.57734071574352	-0.0622609231302007	0.00995637572554053	0.0601108967404406	4.00270440995781e-11	11	24
ENSG00000189007	ADAT2	2.57604379555679	0.0369786233632093	0.00999379871466344	0.0800149600850049	1.8639613178859e-14	8	9
ENSG00000140367	UBE2Q2	2.57583547533905	0.0708353385666306	0.00999982151641965	0.059953832772516	4.25051448667253e-11	9	25
ENSG00000171772	SYCE1	2.57489040131848	6.78626616912432	0.0100271854260388	0.017	0.000524668479289925	2	16
ENSG00000189056	RELN	2.57409857139046	0.190336252057185	0.0100501635928418	0.012	0.00346189999638694	74	90
ENSG00000234719	NPIPB2	2.57385698814101	0.0235491086235104	0.0100571834438057	0.6106202862713	2.48961200961397e-146	19	36
ENSG00000260992	DOCK9-DT	-2.57306453743684	-0.0365936914297678	0.0100802408942415	0.272258637540986	1.49556253209472e-50	12	17
ENSG00000163687	DNASE1L3	2.57292519526119	0.0780366356145321	0.0100843001106992	0.0339554828593237	8.23228219409158e-07	12	13
ENSG00000145194	ECE2	-2.5727352101146	-0.337741349253327	0.0100898369672113	0.011	0.00604262875253028	25	36
ENSG00000101255	TRIB3	2.57142857142857	36.3811411336031	0.0101279905493907	0.101330765213676	4.33501000276007e-18	1	36
ENSG00000077458	FAM76B	-2.56981290455776	-0.845124979485182	0.0101753452856654	0.015	0.000996983364738494	6	9
ENSG00000127463	EMC1	2.56891501306041	0.0396614791929788	0.0102017473576967	0.175200091617806	2.55912562696534e-31	16	23
ENSG00000186510	CLCNKA	-2.56737508071696	-0.0330021702469515	0.0102471703525284	0.464689725925827	1.29680872175467e-97	4	13
ENSG00000172915	NBEA	2.56603886536871	0.131044292006899	0.0102867301445819	0.0365617943391643	3.07300350062847e-07	8	14
ENSG00000196549	MME	2.56485372141407	0.170486993946318	0.0103219310272737	0.0393030512657443	1.08964580226519e-07	12	26
ENSG00000104043	ATP8B4	2.56461499536745	0.195030084734101	0.0103290345736013	0.0188717862428605	0.000251196378967689	5	7
ENSG00000090382	LYZ	2.56348138237279	0.0419603375007013	0.0103628258454529	0.138450458320096	1.32511944609174e-24	16	23
ENSG00000178105	DDX10	-2.5610431307103	-0.154475899416619	0.010435839948868	0.0163131136961054	0.000669910052525949	3	3
ENSG00000196411	EPHB4	-2.56052909673825	-0.235963289903004	0.0104512911277763	0.0292367188751933	4.90318946554435e-06	7	17
ENSG00000106460	TMEM106B	2.55558303312608	0.0945925196227471	0.0106010065327449	0.0570034285610718	1.31210329878618e-10	9	13
ENSG00000107185	RGP1	2.55473039452676	0.0996809733239721	0.0106270074463097	0.0185973926733248	0.000278984222322957	14	27
ENSG00000120688	WBP4	2.55274673900808	0.0468169689802712	0.0106877178975608	0.307123610428421	4.40346379752763e-58	9	12
ENSG00000258302	AC025034.1	2.55273824587112	0.0538087785322434	0.010687978494581	0.02360681939412	4.13893192257841e-05	10	11
ENSG00000125945	ZNF436	2.55213314212772	0.0327486173051533	0.0107065595895723	0.253077696984752	1.47070681472043e-46	4	7
ENSG00000135063	FAM189A2	-2.55121166871217	-0.159752911069591	0.0107349107153012	0.0375378247884225	2.12455306819326e-07	10	17
ENSG00000104613	INTS10	-2.55070354095628	-0.131847526161108	0.0107505729011064	0.0111650653759473	0.00494673695418704	9	13
ENSG00000110786	PTPN5	2.54997606793025	0.0876366875448064	0.010773031400404	0.228014556724287	1.71936074482098e-41	9	16
ENSG00000152620	NADK2	2.54852722935808	0.10170607778723	0.0108178841401712	0.0280507052991678	7.6806170699752e-06	12	19
ENSG00000198945	L3MBTL3	-2.54823653775974	-0.0330356439828498	0.0108269032573916	0.0522180125609348	8.12712979721886e-10	8	13
ENSG00000159111	MRPL10	2.54635613553779	0.0670716228165272	0.010885407023111	0.158409862190866	3.23835028888866e-28	10	15
ENSG00000152684	PELO	-2.54540544755543	-0.0703612957357762	0.0109150919755594	0.0668925695628712	2.97204964094006e-12	21	32
ENSG00000233296	AC092159.2	2.54518389407307	0.0240570831238225	0.0109220202459115	0.51467624286693	1.27280027880284e-112	18	26
ENSG00000135390	ATP5MC2	-2.54492420048622	-0.256628894400938	0.0109301461828322	0.0219575598832973	7.74606354197306e-05	3	9
ENSG00000250903	GMDS-DT	-2.54484040637602	-0.242611908294076	0.010932769286967	0.0146279800531701	0.00128301432236731	3	13
ENSG00000136153	LMO7	2.54167785661813	0.389776673379438	0.0110321801394697	0.031	2.80936923382773e-06	9	11
ENSG00000161204	ABCF3	2.54072876078374	0.0546635286909604	0.0110621700647788	0.115277762980736	1.65413590642839e-20	20	27
ENSG00000119878	CRIPT	-2.54035330363183	-0.0417012723404784	0.0110740538949445	0.149462982753155	1.37820289296489e-26	6	6
ENSG00000171953	ATPAF2	2.54015364830004	0.0225185870663429	0.0110803779291881	0.133300773871027	1.09989532166371e-23	25	48
ENSG00000100644	HIF1A	2.53889980210037	0.162213550791728	0.0111201665943255	0.0119208479843041	0.00367720619865616	23	40
ENSG00000230825	AC005532.1	-2.53675302316298	-0.0397277259372462	0.0111885856974345	0.14223995973887	2.77089561304954e-25	24	44
ENSG00000128829	EIF2AK4	-2.53570814607859	-0.039899377448937	0.0112220216130536	0.179347290189062	4.29035241850667e-32	20	28
ENSG00000274925	ZKSCAN2-DT	2.53189067196606	0.520130688796379	0.0113449358033149	0.062	2.01661185405596e-11	5	6
ENSG00000118292	C1orf54	-2.52901987103089	-0.0699666655219636	0.0114381551146667	0.0315381978063955	2.05323399869067e-06	13	27
ENSG00000187815	ZFP69	2.52725153629114	0.0419517410503223	0.0114959134595707	0.0840354854424357	3.89572153252242e-15	6	9
ENSG00000229847	EMX2OS	-2.52700229109967	-3.96509784035633	0.0115040752255045	0.015	0.00103417155061754	5	6
ENSG00000167088	SNRPD1	2.52688748525936	0.171074254821823	0.0115078363793073	0.0166982280256004	0.000577728424925039	4	9
ENSG00000160201	U2AF1	2.52636083095441	0.0984900027303653	0.0115251040888478	0.0614482473116793	2.39940714224476e-11	7	12
ENSG00000256508	MRGPRF-AS1	-2.52547905908898	-0.109604174535928	0.011554066719589	0.027	1.28750818720202e-05	33	52
ENSG00000254505	CHMP4A	2.52525252525253	0.203054350882952	0.0115615178577111	0.081	1.62747767420288e-14	1	11
ENSG00000111875	ASF1A	2.52514490583075	0.154028663849695	0.0115650591634244	0.0162829230286109	0.000677734518839553	6	17
ENSG00000162341	TPCN2	-2.52482894820297	-0.195312485997589	0.0115754615711789	0.227623596611774	2.05652986546946e-41	10	34
ENSG00000102547	CAB39L	-2.52362769481585	-0.062400193061611	0.0116150867775671	0.201027772356254	3.27425552389584e-36	6	10
ENSG00000051128	HOMER3	-2.52304040945944	-0.512874328937964	0.0116345030632794	0.678005385706265	2.11252178849648e-175	3	29
ENSG00000254531	AP001816.1	-2.51866300825644	-0.101079795435716	0.0117801341685648	0.04	7.89262433207864e-08	39	53
ENSG00000106608	URGCP	-2.51858889770258	-0.12544796418126	0.0117826135974677	0.0425325045820695	3.20930922089486e-08	5	10
ENSG00000278341	AC138028.6	-2.51824305381355	-0.957282537788137	0.0117941902070369	0.109	2.86362515941715e-19	24	159
ENSG00000164088	PPM1M	-2.51718144169372	-0.0485777932119007	0.0118297891276073	0.105801397561723	7.33609225893968e-19	7	13
ENSG00000281649	EBLN3P	2.51594337514889	0.0860812353796403	0.0118714254122423	0.0602770230747693	3.75627289283006e-11	8	11
ENSG00000018280	SLC11A1	2.51456507974704	0.58385215534052	0.011917930417801	0.0247081322169145	2.72510077505175e-05	3	9
ENSG00000062650	WAPL	2.51445002052942	0.443824603917395	0.0119218199211359	0.031	3.11292857530618e-06	19	24
ENSG00000158113	LRRC43	2.51410242537015	0.106801120418697	0.0119335769901585	0.041	6.93252853416735e-08	39	83
ENSG00000138670	RASGEF1B	-2.51363582417288	-0.244641012509681	0.0119493754843778	0.016	0.000707446560145567	70	85
ENSG00000228436	AL139260.1	2.51270135364445	0.0676860646700083	0.011981071175718	0.158200664919514	3.53672259247913e-28	4	15
ENSG00000163932	PRKCD	-2.51257566523565	-0.11360455397824	0.0119853399998455	0.0197471335495867	0.000179809437191583	11	15
ENSG00000122547	EEPD1	-2.51252290413398	-0.0973681050405613	0.0119871323557503	0.0203285231961888	0.000144044676828552	25	38
ENSG00000047662	FAM184B	2.51179506371922	0.0968494168048178	0.0120118822000479	0.0229199520233813	5.37263967526595e-05	7	8
ENSG00000188993	LRRC66	2.51053632204501	0.159761411317482	0.012054792000936	0.0254447240532939	2.06101006551461e-05	4	8
ENSG00000171262	FAM98B	-2.50983804176511	-0.116095135913999	0.0120786545317473	0.024171432841665	3.34050881583809e-05	3	5
ENSG00000206573	THUMPD3-AS1	-2.50709916427777	-0.12445511884799	0.0121726556214392	0.048	4.58932146651427e-09	3	3
ENSG00000010610	CD4	2.5045045045045	0.194865756839197	0.0122623043833767	0.0519779099826865	8.90454401856142e-10	1	7
ENSG00000166317	SYNPO2L	-2.50442477876106	-0.121484569446618	0.012265068247143	0.0250635214005196	2.38148666164441e-05	1	1
ENSG00000204149	AGAP6	2.5042605073798	0.0301231638586813	0.0122707648068952	0.160607963837736	1.28110138810261e-28	7	12
ENSG00000167106	FAM102A	2.50404480339838	0.166549000453045	0.0122782484925719	0.0112866541756322	0.00471582225858167	4	8
ENSG00000247416	AP000802.1	-2.50401186451766	-0.0853465531900096	0.0122793916378094	0.0471301696185661	5.61713721631816e-09	16	19
ENSG00000228649	SNHG26	-2.50335357425221	-0.06189741517623	0.0123022574100344	0.175832508875547	1.95012186526916e-31	31	48
ENSG00000108786	HSD17B1	-2.49884742103862	-0.0584848079551098	0.0124597944124578	0.087	1.50736355962422e-15	21	32
ENSG00000124795	DEK	-2.4979106363483	-0.0553167903349949	0.0124927682162961	0.115585020539553	1.46186149199907e-20	10	14
ENSG00000140400	MAN2C1	-2.49755618494915	-0.026155199983569	0.0125052646564885	0.111744652541418	6.83034897225743e-20	8	22
ENSG00000143158	MPC2	-2.49514733453985	-0.220596428805187	0.012590484027063	0.055	2.73090437713504e-10	15	18
ENSG00000080819	CPOX	2.49469669188269	0.145011399222354	0.0126064836548163	0.028639008538734	6.14750997950165e-06	7	15
ENSG00000143819	EPHX1	2.49404746550721	0.107588479957906	0.0126295654488116	0.0664326186242371	3.54675903568006e-12	9	21
ENSG00000186834	HEXIM1	-2.4925572901579	-0.208485779633988	0.0126826868473371	0.028	8.59903854182799e-06	10	17
ENSG00000087884	AAMDC	-2.49212866931175	-0.05612660968094	0.0126980027954	0.0591135566886037	5.86084846579664e-11	14	24
ENSG00000198646	NCOA6	2.49183428518146	0.119230446464985	0.0127085315316515	0.0286122386912407	6.21010275383359e-06	12	16
ENSG00000183808	RBM12B	2.49173671713728	0.113171715878423	0.0127120227863395	0.0263444987971266	1.46552181157055e-05	12	18
ENSG00000089693	MLF2	2.49122807017544	0.160419541496428	0.0127302373345826	0.0323765434537592	1.49545448831097e-06	1	4
ENSG00000169085	VXN	2.4905201254148	0.0688929659541853	0.0127556271452689	0.324031127622264	7.17182597787625e-62	17	34
ENSG00000145506	NKD2	-2.48905109489051	-1.38189773003934	0.012808455648422	0.0224251121583182	6.48432021896662e-05	1	21
ENSG00000166199	ALKBH3	2.48781915317289	0.101406546926989	0.0128529072560444	0.0577931144573749	9.70602818362881e-11	8	9
ENSG00000164929	BAALC	-2.48680311354014	-0.223857639562743	0.0128896712216293	0.044	2.24915440827753e-08	7	8
ENSG00000135723	FHOD1	2.48639569903501	1.08339882152727	0.0129044390563628	0.0311914832357084	2.34087094450008e-06	5	10
ENSG00000120137	PANK3	-2.48615849157275	-0.100709282113265	0.0129130441721779	0.0249325113791467	2.50278898969613e-05	6	6
ENSG00000138018	SELENOI	2.48570373991087	0.0408969385985852	0.0129295552808586	0.176743868899223	1.31770572557464e-31	7	9
ENSG00000136197	C7orf25	-2.48476363789729	-0.0887543126892366	0.0129637477010682	0.0303036481815083	3.27490735287821e-06	4	4
ENSG00000137804	NUSAP1	2.4832266592031	0.0570055433145601	0.0130198214118256	0.0784127754113852	3.47282635794892e-14	6	10
ENSG00000144369	FAM171B	2.48163986175793	0.125462732311569	0.0130779376331303	0.037	2.38326083383342e-07	67	79
ENSG00000137764	MAP2K5	2.48114732774981	0.0927544157059556	0.0130960232165307	0.056	2.36005410568652e-10	41	65
ENSG00000160207	HSF2BP	-2.48043114990018	-0.152175528570454	0.0131223603447561	0.0298177757152021	3.93562345634544e-06	5	10
ENSG00000064999	ANKS1A	-2.47949957887996	-0.123541383352876	0.0131566885442571	0.0217820187698687	8.28101268108771e-05	11	13
ENSG00000176428	VPS37D	2.47905579509775	1.11488459730114	0.0131730697916967	0.0125478423285884	0.00287796229331805	2	6
ENSG00000254459	AP002812.2	-2.47647149614384	-0.0508962322258676	0.0132688219614265	0.0832235945832563	5.34652565222749e-15	12	22
ENSG00000261019	AC010132.4	2.47583390413784	0.292502874054049	0.0132925401268191	0.083	5.95565143347864e-15	3	5
ENSG00000196584	XRCC2	-2.47525804855631	-0.037791992826616	0.0133139939245581	0.213	1.81755818973756e-38	8	16
ENSG00000163864	NMNAT3	2.47361835289339	0.0283020871737494	0.0133752493821406	0.33328428713416	5.52704689534675e-64	27	40
ENSG00000187166	H1FNT	2.47353531427723	0.0333615360827808	0.013378358139948	0.208724901180726	1.06460952927428e-37	25	47
ENSG00000102893	PHKB	2.47236180904523	0.207178992492817	0.0134223595693725	0.0110370245112499	0.00520234858465671	1	7
ENSG00000198099	ADH4	-2.46977848725815	-0.0476312348045301	0.0135196740295791	0.140371186528791	5.99971804518735e-25	16	22
ENSG00000259118	AL139022.1	-2.46770720130292	-0.167248482780069	0.0135981497176147	0.0246268769921603	2.81039973892747e-05	4	5
ENSG00000145996	CDKAL1	2.4674431517989	0.201955923862375	0.0136081827374503	0.0264979805947262	1.382739640119e-05	19	28
ENSG00000163466	ARPC2	-2.46739936356639	-0.101501483328036	0.0136098471794526	0.263	2.02010084192078e-48	6	7
ENSG00000100325	ASCC2	2.46711710006434	0.050260790397005	0.0136205806624978	0.0797844847243738	2.03861589996411e-14	23	31
ENSG00000255046	AC069185.1	-2.46625190130313	-0.269036200474166	0.0136535277167122	0.035	5.53312144757182e-07	6	11
ENSG00000123607	TTC21B	-2.46548862778526	-0.0650239980141369	0.0136826518494397	0.0164286780400796	0.000640790986427228	20	29
ENSG00000103111	MON1B	-2.46523856117178	-0.0387549685306558	0.0136922055366031	0.11806515216658	5.38403598607207e-21	13	16
ENSG00000164244	PRRC1	2.46459851645793	0.0807984645707446	0.0137166850130832	0.125819694393523	2.33082483980248e-22	10	22
ENSG00000177628	GBA	-2.46450532368602	-0.127949350829071	0.0137202525332738	0.0283838470905596	6.77074019235712e-06	3	7
ENSG00000164366	CCDC127	-2.46288610875693	-0.101054657701844	0.0137823687820191	0.141	6.64722813829228e-25	14	51
ENSG00000126001	CEP250	-2.46230109481289	-0.299872007555261	0.0138048720553212	0.013	0.00215483255198699	7	9
ENSG00000103423	DNAJA3	-2.46143093209642	-0.0369584231004002	0.0138384039443544	0.196938505871295	1.99498380052124e-35	3	4
ENSG00000053371	AKR7A2	-2.46112219699912	-0.033700760340547	0.0138503183845085	0.209021753055123	9.32232594206866e-38	54	77
ENSG00000142534	RPS11	-2.45669291338583	-0.0959725614358855	0.0140222492974587	0.167435414915778	7.08241683780391e-30	1	6
ENSG00000142541	RPL13A	2.45669291338583	0.156100691655486	0.0140222492974587	0.0330514633412164	1.15865106300848e-06	1	6
ENSG00000204138	PHACTR4	2.45369619501692	0.100382944576491	0.0141396383285539	0.123529086550917	5.90823000163627e-22	2	6
ENSG00000272491	AL109659.2	2.45329383119324	0.0273464564550549	0.0141554657901166	0.193100738160636	1.07888188781729e-34	17	27
ENSG00000143387	CTSK	2.45175478565617	0.167373206110814	0.0142161503393603	0.0410225051002925	5.68459137360392e-08	8	17
ENSG00000136144	RCBTB1	-2.45077461576582	-0.0492163891256999	0.014254917962593	0.182841757084059	9.4629177699223e-33	13	20
ENSG00000168309	FAM107A	-2.44938851640555	-0.0655123954414329	0.0143099000843432	0.0357470969775551	4.18163411242286e-07	10	14
ENSG00000164346	NSA2	2.44863121190167	0.0268433794364272	0.014340018883479	0.698263811956664	2.42420264357166e-185	17	41
ENSG00000260244	AC104083.1	-2.44758238198774	-0.179418080393668	0.0143818242988596	0.048	4.881726515142e-09	8	8
ENSG00000177051	FBXO46	2.44698565177706	0.282578818000045	0.0144056573732105	0.0128656018812417	0.00254259316507114	4	13
ENSG00000165406	MARCH8	2.44667889475924	0.0991992792292004	0.014417922629107	0.041	7.15096779874323e-08	83	125
ENSG00000205106	LINC02716	2.44621007151195	0.033373346212133	0.0144366856735554	0.313015298361601	2.15895777485338e-59	18	21
ENSG00000245468	LINC02447	-2.44616154582595	-0.0501720926567026	0.0144386289771499	0.0990181675440007	1.08332303314607e-17	14	26
ENSG00000106560	GIMAP2	2.44571065734073	0.20326883037655	0.0144566966991402	0.018826621597005	0.000255571113667849	8	32
ENSG00000215717	TMEM167B	-2.44568317716639	-5.04484172522562	0.0144577985118632	0.0249467746169292	2.48928779793367e-05	2	17
ENSG00000150961	SEC24D	2.44484533221461	0.188373436547723	0.0144914273244505	0.0390723487149202	1.18902369574626e-07	9	18
ENSG00000135540	NHSL1	2.44447900734686	0.128569085526766	0.014506152264667	0.053	6.701105264994e-10	12	13
ENSG00000004897	CDC27	2.44309728489112	0.0381185158104764	0.0145618113291084	0.25672141561872	2.61141259581527e-47	30	52
ENSG00000198642	KLHL9	2.43804588639334	0.15374204308376	0.0147668993995522	0.0267376640728823	1.26273061016141e-05	4	7
ENSG00000185245	GP1BA	2.43781013266688	0.0661583165627996	0.014776532931245	0.0496163655350727	2.1854517905479e-09	9	17
ENSG00000114554	PLXNA1	2.43590468332806	0.1353869418555	0.0148545982201731	0.022997430620997	5.2167909885522e-05	12	21
ENSG00000069275	NUCKS1	2.43519681442808	0.0666945189984981	0.0148836916954624	0.0388194501316396	1.30839873102562e-07	10	14
ENSG00000279170	TSTD3	2.43468091777484	0.116335062540236	0.0149049267115677	0.0772924471203425	5.36325476967476e-14	10	19
ENSG00000162736	NCSTN	-2.43302310361588	-0.091792161987142	0.01497334544366	0.0448847648888695	1.3162985216949e-08	6	7
ENSG00000169967	MAP3K2	-2.4321349782325	-0.0877690612959908	0.0150101124672122	0.031	2.33531301270479e-06	40	59
ENSG00000163531	NFASC	2.43209276541917	0.124135602512808	0.0150118619907966	0.0188187730669383	0.000256339111255283	9	11
ENSG00000267504	AC090236.2	-2.43206538509583	-0.0600042532954702	0.0150129968731165	0.0608954857152673	2.9647721305027e-11	9	12
ENSG00000124767	GLO1	2.42911163850339	0.047235869193275	0.0151358709234193	0.194550145466538	5.70857575792296e-35	9	16
ENSG00000181458	TMEM45A	-2.42879900993527	-0.201897203302035	0.0151489277680146	0.052	1.11565972609833e-09	32	36
ENSG00000166532	RIMKLB	2.42696629213483	0.0687723288453497	0.0152256704113627	0.0803506366605169	1.63594570614597e-14	1	4
ENSG00000013016	EHD3	2.42641136884236	1.92541700832394	0.015248974510238	0.012	0.00352307311083178	5	6
ENSG00000104884	ERCC2	2.42571028360856	0.152630757724093	0.0152784616034589	0.12072131175333	1.84196485388017e-21	9	42
ENSG00000126088	UROD	2.42431752044506	0.0497696718332878	0.0153371890840013	0.113464445951721	3.42717692227948e-20	5	5
ENSG00000278709	NKILA	2.42046169732299	0.231775886333992	0.0155008122046039	0.14388167120018	1.40380330391438e-25	7	30
ENSG00000198576	ARC	-2.42038958749593	-1.02895211961356	0.0155038867862312	0.0847249619549528	2.97683108393437e-15	3	27
ENSG00000278535	DHRS11	2.41913895087002	0.0587641515008011	0.0155572962207076	0.124	6.40056342308336e-22	10	15
ENSG00000198722	UNC13B	-2.41796197786575	-0.0797126435301285	0.0156077075997305	0.0312778008314459	2.26569630904961e-06	11	12
ENSG00000108064	TFAM	-2.41785425083699	-0.119151435767512	0.0156123288687229	0.032	1.53517338278754e-06	37	42
ENSG00000131055	COX4I2	-2.41696537611721	-0.0510023764972136	0.0156505057452809	0.0834275360445561	4.93794383103183e-15	9	12
ENSG00000260947	AL356489.2	-2.41619072598126	-0.13340107318431	0.0156838436663493	0.290603385669961	1.8106206512644e-54	15	31
ENSG00000105251	SHD	2.41613881934951	0.276475532114436	0.0156860797570204	0.0153540647892054	0.000969262857020111	3	37
ENSG00000073578	SDHA	2.41571216043273	0.0756316079560322	0.0157044704662139	0.0955557772716653	4.25227274740223e-17	6	33
ENSG00000162735	PEX19	-2.41566680723036	-0.685815917673585	0.0157064264858204	0.018	0.000432255280107653	7	10
ENSG00000144366	GULP1	2.4141912429515	0.150690665202518	0.0157701825143761	0.0318196654968073	1.84593675237724e-06	7	8
ENSG00000196705	ZNF431	2.41402398889564	0.188043093919276	0.0157774235541503	0.052	9.36725246547043e-10	48	109
ENSG00000205659	LIN52	2.41305205633856	0.0491846994524097	0.0158195599703772	0.0357575915427697	4.16507449386555e-07	7	15
ENSG00000151353	TMEM18	2.41260665502678	0.0259065976434925	0.0158389026036463	0.361312748867351	1.44357787801974e-70	13	19
ENSG00000136111	TBC1D4	-2.41144362935826	-0.0431774836527341	0.015889507913005	0.0317979246310029	1.86117392439772e-06	17	25
ENSG00000260618	AC025917.1	-2.4111517511946	-0.13659874339922	0.0159022303465539	0.0145332789780643	0.00133088155868825	7	12
ENSG00000246982	Z84485.1	-2.41104661577852	-0.0257098158984231	0.0159068152003119	0.304264977056744	1.88459898721845e-57	13	16
ENSG00000169359	SLC33A1	-2.41097489512328	-0.111304535760916	0.0159099435355858	0.0176565792145493	0.000399958373946159	4	5
ENSG00000103091	WDR59	2.40964417127385	0.103052906918938	0.0159680857103557	0.0372104882026357	2.4045262577544e-07	10	18
ENSG00000214309	MBLAC1	-2.40963855421687	-2.20416848334641	0.0159683315270311	0.040964606312606	5.81054711874336e-08	1	11
ENSG00000174808	BTC	2.40751958840889	0.0879248822147358	0.0160613005541939	0.0425481268089613	3.19037795909047e-08	14	22
ENSG00000081665	ZNF506	2.40633931887016	0.0543081888304147	0.0161132906035744	0.314	2.51871730294394e-59	25	48
ENSG00000105889	STEAP1B	2.40422480635903	0.111478718270511	0.0162068033929978	0.0184111627521073	0.000299584894970895	10	14
ENSG00000147576	ADHFE1	-2.40322670693097	-0.0296027981119176	0.016251109077527	0.382867734173632	7.91834417715852e-76	15	31
ENSG00000144791	LIMD1	2.40188039798738	0.0282682665891721	0.0163110403970885	0.031389366232743	2.17210010145589e-06	17	20
ENSG00000153037	SRP19	-2.40056930978379	-0.0610909768325072	0.0163695904123307	0.121723754798116	1.227838177094e-21	15	18
ENSG00000259935	AC009754.1	2.4003446338166	0.111114798462453	0.0163796424064937	0.0437231889646909	2.04424738940874e-08	7	8
ENSG00000115339	GALNT3	2.40023592205611	0.0572610833177413	0.016384508112969	0.18860772119743	7.70688530573746e-34	13	16
ENSG00000245532	NEAT1	2.40013625593817	0.0300398648446659	0.016388970071479	0.328111050416063	8.46170389318631e-63	24	41
ENSG00000138722	MMRN1	-2.39977377249046	-0.147074807444893	0.0164052071179404	0.0585344940946352	7.31240321000586e-11	3	5
ENSG00000010295	IFFO1	-2.39788677876095	-0.0846462251668647	0.0164899613965011	0.0777542987233056	4.48374615795116e-14	8	9
ENSG00000157214	STEAP2	2.39455564135128	0.0345937666987322	0.0166405184168423	0.225331750875586	5.86468550218962e-41	7	12
ENSG00000173214	MFSD4B	-2.394065555789	-0.116834177579481	0.0166627703094555	0.0128174380962356	0.00259076090852147	7	13
ENSG00000120896	SORBS3	-2.39240506329114	-0.490322809307412	0.0167383578218725	0.0291141372208004	5.13594757937333e-06	1	8
ENSG00000131373	HACL1	-2.39227104030979	-0.0959606529898545	0.0167444718098784	0.0319535780332884	1.75479667241899e-06	5	9
ENSG00000084764	MAPRE3	-2.39105659077449	-0.0789200076098192	0.0167999631641584	0.0981945774005576	1.50037299607546e-17	4	7
ENSG00000105808	RASA4	2.3887652180634	0.0660891503039163	0.0169051017102193	0.140540645652458	5.59416504343114e-25	27	66
ENSG00000171533	MAP6	-2.38796712204595	-0.0702171789109032	0.0169418573326001	0.0870398536477855	1.20490196041508e-15	9	11
ENSG00000251417	AC145285.2	-2.38764118177417	-0.0633868008970502	0.0169568883889402	0.0737893747101513	2.0817653503536e-13	3	9
ENSG00000107581	EIF3A	-2.38758238663286	-0.220044765744051	0.0169596010303568	0.0265040069693363	1.37958658035111e-05	6	13
ENSG00000174963	ZIC4	2.38737303391424	0.138281628272071	0.0169692630647504	0.0292751029478852	4.83249927210738e-06	7	9
ENSG00000119522	DENND1A	2.3870172571166	0.116339630013989	0.0169856939350705	0.041229822003924	5.25554473819383e-08	8	11
ENSG00000182993	C12orf60	-2.38675405414233	-0.0341761116372631	0.0169978584438331	0.25456115401528	7.28369323675915e-47	32	52
ENSG00000278112	AC145423.3	2.38627897058487	0.0943954292327023	0.0170198348374231	0.0456691102565116	9.77706403560521e-09	2	5
ENSG00000164815	ORC5	-2.38598951392755	-0.462485248407674	0.0170332367298496	0.021	0.00012351621080472	8	8
ENSG00000123684	LPGAT1	2.3853818807948	0.0989289805720637	0.0170614003729954	0.0384840537579022	1.48538769798206e-07	5	5
ENSG00000133103	COG6	2.38504078614398	0.0175693577622719	0.0170772279235039	0.629458892182163	6.43525419358778e-154	6	7
ENSG00000180773	SLC36A4	-2.38498998023637	-0.082647233265856	0.0170795865326445	0.176327463624671	1.57625340537601e-31	14	21
ENSG00000138768	USO1	-2.38468707347812	-0.222518410625277	0.0170936545830176	0.02	0.000187101855965074	14	16
ENSG00000180336	MEIOC	-2.38373289269808	-0.10022785760594	0.0171380365551408	0.0381065986888827	1.71334257327729e-07	9	18
ENSG00000121417	ZNF211	2.38321147434038	0.0316177016284158	0.0171623320657561	0.256202550812409	3.34186452312687e-47	5	7
ENSG00000164647	STEAP1	2.3810256027275	0.137389812581099	0.0172645119823507	0.0160017828855603	0.000755167154701695	3	4
ENSG00000136950	ARPC5L	2.37984606478566	0.083480373785987	0.0173198715557106	0.0300682012381895	3.57993159532e-06	4	5
ENSG00000254427	LINC02696	2.3777338250678	0.0253231241899505	0.0174193949617925	0.166524984711598	1.04333476214009e-29	27	29
ENSG00000198046	ZNF667	-2.37654860191312	-0.033965920100386	0.0174754590291728	0.232425655882178	2.26593575478418e-42	8	13
ENSG00000105173	CCNE1	-2.37564717437775	-0.147470322109618	0.0175182046979354	0.021	0.000137908716118133	53	86
ENSG00000116954	RRAGC	2.37559292403785	0.154136652473084	0.0175207801693646	0.0217938798349813	8.24372682764398e-05	4	5
ENSG00000205279	CTXN3	2.37427707564561	0.193845907229611	0.0175833502836902	0.024107264229922	3.42285302105769e-05	6	9
ENSG00000126005	MMP24OS	-2.37289551823926	-0.0340190914816557	0.0176492556426984	0.127281803725783	1.28574548498263e-22	19	33
ENSG00000040487	SLC66A1	2.37283213543002	0.131613366688424	0.0176522844228701	0.0663408696761426	3.6740346587777e-12	11	21
ENSG00000223865	HLA-DPB1	2.37272727272727	1.05266855032116	0.0176572963414356	0.0362785358074642	3.42041591923755e-07	1	10
ENSG00000196169	KIF19	-2.37228178328231	-0.936975962652385	0.0176786024404836	0.0125102970779116	0.00292044165358884	3	11
ENSG00000278970	HEIH	2.37222836993648	0.111484987705254	0.0176811585137744	0.215880745842563	4.27751707586847e-39	11	70
ENSG00000161281	COX7A1	2.37209302325581	0.137107532530133	0.0176876369227863	0.105794007986175	7.35771361451423e-19	1	10
